pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
94711.55,20.53,565.7664,0.48584,-0.371899,1.441787,-16.34667,-15.75211,202.64
94627.02,20.63,573.2017,0.248047,-0.217603,0.549697,-20.76679,-18.95505,205.4408
96594.92,20.66,401.4697,0.677734,-0.407544,1.235244,-19.05772,-13.68069,200.4686
96594.92,20.66,401.4697,0.286621,-0.239575,0.506729,-25.30036,-19.57246,198.9296
94133.65,20.71,616.7067,0.23877,-0.222974,1.381729,-18.9353,-17.84509,201.7057
93625.26,20.74,661.7337,0.271973,0.029468,0.610732,-22.89734,-18.17164,202.9922
96001.02,20.76,452.9967,0.458008,-0.487134,1.139053,-18.78439,-14.8826,203.9977
94825.55,20.75,555.7468,0.393066,-0.08479,0.649795,-24.79019,-19.86361,199.8223
94755.09,20.76,561.9377,0.694824,-0.476392,1.154678,-20.60061,-17.7644,199.1134
96508.88,20.76,408.921,0.215332,-0.278149,0.409072,-26.10211,-19.42479,201.1875
94880.28,20.77,550.9379,0.410156,-0.242017,1.227432,-24.58098,-17.03372,202.8728
96815.75,20.78,382.3767,0.353516,0.048022,1.008193,-24.86404,-13.85271,199.1961
95138.93,20.8,528.254,0.282227,-0.22688,0.773818,-24.56058,-12.52425,198.9887
96917.08,20.82,373.6281,0.211426,-0.103833,0.603408,-24.43793,-16.4318,205.637
95762.2,20.83,473.7888,0.378418,-0.218091,0.698135,-26.59689,-13.8775,209.26
96769.28,20.85,386.3929,0.598145,-0.421704,1.293838,-25.26296,-12.14973,207.7149
95123.47,20.86,529.6068,0.108887,-0.048657,0.462295,-24.40858,-15.73875,211.2723
96263.41,20.85,430.2018,0.156738,-0.403638,1.143936,-20.79159,-20.66898,222.4879
100392.2,20.86,430.2018,0.225098,-0.057935,0.49208,-21.79682,-21.85854,230.9089
99754.95,20.87,430.2018,0.92627,-0.595532,1.323135,-22.00115,-18.54594,226.4553
100760.9,20.92,430.2018,0.273926,-0.151196,0.411025,-22.64852,-18.52962,224.6835
100607.1,20.93,430.2018,0.362305,-0.455884,1.051162,-19.35501,-21.98724,228.8756
100607.1,20.93,430.2018,0.32666,-0.242993,0.57167,-22.91389,-22.00143,232.1901
99709.83,20.93,430.2018,0.748047,-0.180493,1.437393,-23.17777,-18.043,220.4114
98845.55,20.94,208.5071,0.20166,-0.000317,0.570205,-25.7752,-15.77654,215.3427
100094.4,20.97,208.5071,0.146973,0.064624,1.085342,-25.8617,-20.51777,218.282
96471.78,21,412.1339,0.289551,-0.204907,0.548721,-28.81465,-22.22285,221.7558
96471.78,21,412.1339,0.937012,-0.563306,1.234756,-26.42533,-16.64768,217.0262
99904.86,21.02,412.1339,0.195801,-0.180005,0.436904,-29.05268,-24.29605,219.8345
100761.2,21.02,288.7398,0.617676,-0.572583,1.359756,-23.42433,-22.49611,220.9367
100761.2,21.02,288.7398,0.161621,-0.234692,0.431045,-24.44845,-26.18222,226.6807
100320.2,21.04,288.7398,0.672363,-0.380688,1.108779,-23.18438,-20.54781,223.5596
100403.9,21.08,288.7398,0.279297,-0.199536,0.634658,-28.8634,-26.48751,220.8143
99443.66,21.06,226.9132,0.251465,-0.408521,1.301162,-22.45617,-21.16464,219.1295
100391.7,21.06,226.9132,0.500977,-0.22981,0.881729,-27.74955,-26.91685,224.9349
99932.97,21.1,226.9132,0.494141,-0.191235,1.122451,-25.28692,-21.17413,222.4402
98050.52,21.12,276.2603,0.373047,-0.092603,0.826553,-26.33245,-18.35962,216.1501
99863.63,21.11,276.2603,0.405273,-0.306958,1.078018,-21.44779,-15.30116,218.5488
97668.05,21.12,309.0139,0.327148,-0.240063,0.705459,-22.09548,-19.76891,230.4906
99055.01,21.12,190.7299,0.310059,-0.031079,0.782607,-22.76987,-16.7709,233.8087
95753.56,21.1,474.5418,0.245117,0.122241,1.112197,-22.57997,-12.53497,224.3373
100299,21.09,474.5418,0.212402,-0.207837,0.814346,-21.66241,-12.19404,220.8842
96807.28,21.09,383.1086,0.327148,-0.021313,1.072646,-21.67754,-12.59483,224.2022
100206.9,21.1,383.1086,0.143555,-0.018384,0.528213,-21.38011,-17.11482,231.9495
97188.15,21.1,350.2598,0.670898,-0.555981,1.299209,-20.01903,-9.576813,232.6804
95181.35,21.11,524.5363,0.149902,-0.130688,0.546768,-18.61352,-17.47656,250.7341
92861.46,21.08,729.7512,0.18457,-0.144849,1.358779,-14.08998,-15.02989,272.1982
92861.46,21.08,729.7512,0.387207,-0.089185,0.651748,-12.81908,-20.84988,284.5339
92865.14,21.08,729.4235,0.409668,-0.199048,1.457412,-12.65322,-10.5425,275.5941
92891.26,21.09,727.0904,0.196777,-0.021802,0.48915,-17.67904,-11.88011,263.6423
92984.02,21.1,718.8068,0.26709,-0.534497,1.291396,-19.65808,-12.42534,254.9092
97287.26,21.12,341.7279,0.23584,0.013354,0.601455,-19.21587,-11.54634,248.5863
96726.47,21.15,390.0921,0.67041,-0.50813,1.362197,-17.57757,-6.563443,238.045
98753.66,21.16,216.315,0.282227,-0.132153,0.564346,-20.04853,-9.337847,227.4458
99408.16,21.18,216.315,0.362305,-0.424146,1.373916,-19.10887,-11.78041,228.9314
99101.97,21.17,186.748,0.119141,-0.264478,0.487197,-19.99352,-16.64498,232.0601
99007.83,21.18,194.7303,0.569824,-0.033521,1.616592,-17.00224,-11.69771,229.46
99036.92,21.18,192.2651,0.101563,-0.085278,0.60292,-17.53294,-13.35516,225.2303
98444.12,21.18,242.6638,-0.004883,-0.048657,1.638076,-12.80767,-9.00332,226.6259
96414,21.19,417.1411,0.263672,-0.214185,0.746963,-15.80603,-12.24363,232.4564
96680.83,21.19,394.0397,0.147461,0.079272,1.095107,-14.19273,-6.950447,234.5587
96798.33,21.2,383.8828,0.374512,-0.302075,1.059951,-15.42869,-7.971588,227.5542
97307.2,21.22,340.0104,0.243164,-0.196606,0.946182,-12.40014,-6.643087,227.4769
97133.33,21.23,354.9816,0.086426,-0.240552,1.361221,-12.23168,-6.050133,231.0458
96077.95,21.24,446.3091,0.341309,0.039722,0.559463,-16.32543,-2.196525,229.5396
92884.46,21.26,727.6981,0.527344,0.004565,1.266494,-15.67558,0.927027,221.8166
93161.27,21.23,703.0007,0.178223,0.129077,0.709365,-18.32634,-1.349238,219.9341
92635.66,21.24,749.9487,0.023438,0.435718,1.585342,-14.37849,2.421298,221.377
92786.91,21.27,736.415,0.234375,-0.023755,0.741592,-19.22442,-2.572407,224.4065
92643.61,21.29,749.2353,0.208008,0.385913,0.815811,-16.82529,2.540859,223.7611
92723.3,21.31,742.1038,0.426758,-0.11604,0.749404,-17.40334,-8.849627,226.8165
96621.11,21.33,399.2053,0.34082,-0.308911,0.932021,-15.9112,-14.02355,236.3562
96099.64,21.33,444.4225,0.391113,-0.332837,0.879775,-21.9334,-20.66063,243.6934
96262.7,21.33,430.2626,0.336426,-0.298657,0.66542,-21.24247,-17.38091,243.7104
96611.58,21.33,400.0297,0.62793,-0.41145,0.912002,-23.61553,-18.31651,237.2851
99177.9,21.35,180.3141,0.301758,-0.112134,0.513076,-23.63454,-15.57311,230.6749
97402.98,21.34,331.7745,0.107422,-0.170728,1.221572,-25.02722,-16.78605,230.9754
99675.45,21.38,331.7745,0.262695,-0.034009,0.558975,-24.15111,-11.62231,229.3976
97440.79,21.41,328.5245,0.35498,-0.248853,0.992568,-22.2126,-9.422268,225.7859
97440.79,21.41,328.5245,0.314941,-0.299634,0.676162,-27.97631,-15.33996,224.051
99517.89,21.42,328.5245,0.4375,-0.236646,1.590713,-20.19044,-10.2422,234.9586
95974.29,21.44,455.3219,0.199707,-0.179028,0.485732,-17.38429,-16.07496,256.3606
92893.34,21.45,726.9028,-0.07959,-0.444165,1.051162,-15.67981,-11.55109,266.088
92909.17,21.45,725.4891,0.155273,0.029956,0.778213,-17.56973,-15.00149,270.9146
92909.17,21.45,725.4891,0.327637,-0.392896,1.286025,-15.83873,-14.34267,280.3465
92877.89,21.45,728.2847,0.260254,-0.133618,0.645889,-18.50603,-15.88999,269.3232
92949.64,21.43,721.8771,0.126953,-0.217603,1.390029,-14.82599,-7.655283,249.0995
95514.84,21.44,495.3709,0.074219,-0.280591,0.536025,-18.11647,-13.99493,236.8495
96087.3,21.44,445.4953,0.06543,-0.401196,1.849502,-13.24834,-14.00142,237.8448
97187.63,21.48,350.3047,0.275391,-0.419751,0.571182,-14.06636,-19.68395,240.5556
95203.6,21.48,522.5889,0.193359,0.119312,1.851455,-11.18033,-11.5402,238.7955
95931.96,21.46,459.0052,0.128906,-0.17561,0.521377,-14.75889,-14.31532,237.9873
96225,21.44,433.5337,0.074707,-0.233228,1.736221,-8.125669,-11.00717,246.6564
93557.3,21.41,667.7661,0.174316,-0.159985,0.524795,-10.47063,-14.4389,259.4683
92964.34,21.42,720.564,0.352051,-0.007153,1.392959,-9.473112,-7.631129,267.3712
92888.78,21.41,727.3123,0.174805,-0.203442,0.544326,-7.915572,-12.02509,287.2982
92869.59,21.41,729.0272,0.333496,-0.437329,0.935439,-6.960035,-6.492284,313.7138
92858.26,21.39,730.0391,0.274902,-0.218091,1.02333,-16.71247,-13.01604,333.4529
92855.09,21.34,730.3218,0.012695,0.046069,1.288955,-14.34617,-10.91245,344.8062
92855.72,21.21,730.2664,0.473145,0.040698,0.87001,-16.53021,-16.21721,348.2886
92855.72,21.21,730.2664,0.302246,0.035327,0.957412,-17.1338,-11.38623,341.0337
92851.67,21.2,730.6257,-0.040039,0.125659,1.420303,-17.24416,-11.36323,335.596
92852.69,21.21,730.5359,0.122559,-0.139478,0.793838,-13.65893,-7.727466,326.16
92853.83,21.19,730.4355,0.559082,-0.327466,1.114639,-14.42897,-5.726732,322.3596
92858.72,21.18,729.9969,0.157715,-0.158521,0.748428,-12.89332,-8.451998,323.2145
92858.16,21.15,730.0471,0.359375,-0.137036,1.11415,-11.32391,-6.899067,330.9851
92858.16,21.15,730.0471,0.217773,-0.189282,0.823623,-14.2448,-11.23343,343.0678
92855.22,21.08,730.3113,0.322266,-0.187817,0.997451,-14.76148,-12.63603,348.7796
92855.22,21.08,730.3113,0.427734,-0.346997,1.020889,-18.99079,-16.97964,353.5786
92857.51,21.08,730.1052,0.29248,-0.197583,0.88124,-18.86517,-11.45828,349.5441
92852.86,21.07,730.52,0.135742,-0.038403,1.148818,-15.87279,-9.097464,347.423
92855.7,21.06,730.2664,0.093262,0.012866,0.947646,-12.06501,-7.382673,338.4082
92861.83,21.04,729.7194,0.320313,-0.127271,1.036514,-11.5833,-10.63218,330.8506
92865.48,21.04,729.3918,0.354492,-0.243481,0.968154,-12.68882,-15.44835,332.195
92864.19,21.05,729.5081,0.44043,-0.229321,0.844619,-13.33773,-12.58879,335.2123
92857.66,21.05,730.092,0.112793,0.10564,1.174697,-16.38299,-8.664394,344.8422
92855.27,21.05,730.306,0.119629,-0.069165,0.923721,-14.62848,-8.174301,350.7472
92852.23,21.04,730.5755,0.146484,-0.117993,0.965225,-7.176458,-6.023499,343.9067
92856.28,21.01,730.2162,0.235352,-0.124829,0.953506,-7.587987,-6.978459,342.4796
92857.37,20.95,730.1184,0.124023,-0.003735,1.031143,-8.100911,-5.153476,340.9912
92854.52,20.88,730.3721,0.141113,-0.101392,1.016982,-8.207648,-5.013622,341.6896
92852.88,20.85,730.52,0.052246,-0.10188,1.033584,-6.25107,-4.147355,341.2883
92854.91,20.82,730.3377,-0.075684,-0.142407,0.956924,-0.155879,-7.600756,345.6663
92850.97,20.78,730.6891,-0.126465,-0.129712,0.948135,5.097142,-7.052818,348.6704
92850.97,20.78,730.6891,-0.095703,-0.134595,0.924697,6.176372,-8.970713,349.4164
92860.88,20.75,729.804,-0.026855,-0.173169,1.043838,4.674285,-8.226451,349.8129
92862.02,20.69,729.7036,-0.114258,-0.076489,0.969619,7.055713,-6.683397,349.9466
92862.55,20.6,729.6534,-0.098145,-0.169751,0.958877,6.668591,-6.898401,349.306
92862.55,20.6,729.6534,-0.095215,-0.104321,1.002334,5.61109,-6.468551,349.4052
92859.73,20.54,729.907,-0.150879,-0.102856,0.969619,6.9116,-6.615343,350.7281
92852.27,20.48,730.5729,-0.027832,-0.216626,1.045303,5.675909,-7.058937,351.1588
92849.16,20.46,730.8503,-0.137207,-0.064282,0.971084,6.302173,-4.323134,350.9769
92851.13,20.43,730.6759,-0.052246,-0.093091,0.99501,3.257319,-3.034008,349.999
92850.05,20.41,730.7711,-0.014648,0.034839,0.969619,0.853654,0.512667,350.1019
92853.19,20.4,730.491,0.035156,-0.089673,0.974502,0.895887,0.803116,349.6738
92853.69,20.38,730.446,0.035156,-0.051587,0.978408,1.157519,-0.02215,346.9323
92854.2,20.36,730.4011,-0.034668,0.020679,1.002334,1.015931,-0.055105,346.9501
92856.98,20.34,730.1528,-0.032227,0.010913,0.991104,1.755659,0.400812,347.3997
92854.46,20.32,730.3774,0.000977,-0.03645,0.999893,1.320682,-0.548006,347.4619
92853.86,20.29,730.4329,-0.030273,-0.007153,1.00917,1.721996,0.194193,347.5093
92853.94,20.26,730.4249,-0.020996,-0.026196,0.996963,1.022618,-1.632811,347.48
92857.23,20.22,730.1316,-0.011719,-0.023267,0.989639,0.668891,-1.136075,347.1992
92853.72,20.2,730.4434,-0.024414,0.00896,0.992568,1.46094,-0.035792,347.049
92857.04,20.16,730.1475,-0.030762,0.028491,1.003799,1.438774,1.0393,346.9899
92853.23,20.14,730.4883,-0.058105,-0.029126,0.997451,1.175184,-0.372734,347.1621
92851.94,20.11,730.6019,0.012695,-0.054517,0.983291,-0.520116,-2.593445,348.6443
92852.68,20.08,730.5359,0.033691,-0.037427,0.995498,-1.693843,-2.057414,351.3004
92850.13,20.06,730.7657,0.026367,-0.067212,1.013076,-2.054545,-2.437866,353.6247
92855.15,20.03,730.3166,0.022949,0.029468,0.969131,-1.989156,-0.188621,355.835
92855.5,19.99,730.2849,0.091309,-0.004712,0.999404,-4.368833,0.596489,356.1105
92855.4,19.95,730.2928,0.082031,0.058765,1.004775,-4.829024,3.371875,355.9846
92857.13,19.92,730.1395,0.075684,0.036304,1.009658,-4.531631,2.280435,356.1864
92855.66,19.9,730.2717,0.053223,0.041187,0.989639,-2.845111,2.329464,355.6282
92854.2,19.85,730.4011,0.060059,0.028003,1.016494,-3.081226,1.87655,355.2502
92858.02,19.84,730.0603,0.035156,0.05144,0.99501,-2.697147,1.916269,355.0245
92852.44,19.8,730.5597,0.055176,0.028979,1.006729,-2.827718,1.616297,354.4652
92855.91,19.78,730.2479,0.072266,0.017261,1.004775,-3.090856,2.262954,353.8455
92855.66,19.76,730.2717,0.041504,0.02019,0.979873,-2.559667,1.631936,354.1183
92856.13,19.74,730.2294,0.086914,0.042651,1.011611,-2.968436,3.052002,354.0705
92855.34,19.72,730.2981,0.01709,0.059741,1.00624,-2.10029,2.753067,354.6131
92859.47,19.71,729.9308,0.092773,0.034351,1.003311,-4.086823,2.141371,355.5706
92852.67,19.68,730.5385,0.093262,0.057788,1.014541,-4.660261,3.087491,354.715
92857.78,19.67,730.0814,0.074219,0.028491,1.003799,-4.255852,2.289679,353.5334
92853.67,19.65,730.4487,0.052734,0.061206,0.981826,-3.248863,3.619755,353.0587
92854.92,19.64,730.3377,0.079102,0.048022,1.000381,-4.031568,3.657501,352.6011
92850.19,19.63,730.7578,0.072754,0.071948,1.010146,-4.107702,4.176503,352.3112
92854.05,19.62,730.4144,0.0625,0.014819,0.997451,-3.125171,2.752366,352.335
92853.83,19.59,730.4355,0.025879,0.044604,0.993545,-1.582396,2.522764,352.2009
92855.41,19.59,730.2928,0.043457,0.004077,1.005264,-2.227977,1.382098,352.4028
92855.65,19.58,730.2717,0.049805,0.033862,0.996475,-2.688664,2.194618,352.5422
92852.89,19.56,730.5174,0.070801,0.03728,1.001357,-3.507919,1.880189,352.6055
92849.47,19.55,730.8239,0.060547,0.030933,1.000381,-3.565053,1.61428,353.0701
92854.02,19.54,730.417,0.080078,0.038257,0.996475,-4.451931,2.259072,353.2431
92847.77,19.54,730.9772,0.053711,0.064624,0.999893,-3.328717,3.02334,353.2191
92850.34,19.54,730.7473,0.071289,0.049976,1.016006,-3.610994,2.705999,353.0989
92854.89,19.49,730.3403,0.033691,0.041187,0.998916,-2.491025,2.526662,352.7725
92854.89,19.49,730.3403,0.046387,0.017749,0.99501,-2.558544,1.233003,352.5872
92853.35,19.47,730.4778,0.043457,0.061694,0.997451,-2.931914,2.593442,352.4683
92851.13,19.44,730.6759,0.059082,0.008472,1.001357,-3.386531,1.22609,352.5695
92854.45,19.41,730.3774,0.071289,0.036304,0.999893,-3.648937,2.412874,352.5179
92854.45,19.41,730.3774,0.070801,0.032397,1.004287,-4.04888,1.537503,352.6796
92856.45,19.38,730.2003,0.049805,0.027026,0.995986,-3.718764,2.160487,352.933
92856.63,19.36,730.1844,0.083496,0.060229,0.999893,-4.450479,2.040813,353.283
92854.03,19.33,730.417,0.070313,0.046069,1.001357,-3.941959,2.556234,353.6053
92852.62,19.32,730.5412,0.066895,0.034351,0.979873,-3.90895,1.979524,353.5768
92854.11,19.3,730.4091,0.072266,0.035327,0.993545,-3.729328,2.511814,352.3251
92857.59,19.29,730.0973,0.053711,-0.006665,0.999893,-3.353284,1.65306,350.207
92857.3,19.29,730.1237,0.052734,0.001636,0.998428,-3.134501,-0.158607,349.9441
92856.16,19.27,730.2267,0.039063,0.029956,0.996475,-2.781111,0.911408,351.1249
92853.95,19.25,730.4222,0.101563,0.012378,1.027725,-4.681681,1.748756,351.9846
92853.97,19.22,730.4222,0.051758,0.077808,0.98915,-2.872452,2.780569,353.3046
92856.38,19.19,730.2083,-0.003906,0.066577,1.004287,-0.786208,3.112418,354.1431
92853.39,19.15,730.4725,0.058105,0.030444,1.008682,-1.572979,1.249525,355.2221
92850.17,19.13,730.7605,0.006348,-0.04231,0.985244,-1.872062,0.196198,357.0154
92854.36,19.12,730.3879,0.045898,0.067554,1.000869,-2.801619,2.068451,359.3186
92848.02,19.11,730.9534,0.115234,0.018726,1.018936,-4.559895,1.224427,358.7642
92854.66,19.08,730.3589,0.083496,-0.01106,1.002334,-5.202554,0.749941,355.9829
92852.17,19.06,730.5834,0.097656,0.02019,1.009658,-4.834922,0.845472,355.4852
92854.8,19.06,730.3483,0.054688,0.100757,0.985244,-4.841327,1.881022,356.1034
92852.6,19.04,730.5438,0.080078,0.014819,1.00624,-4.674726,1.367135,355.4252
92854.88,19.03,730.3403,0.034668,0.010913,0.990127,-2.556394,0.48102,354.785
92854.77,19.02,730.351,0.102051,-0.025708,0.984756,-4.000479,-0.148164,354.8963
92854.77,19.02,730.351,0.05957,0.000659,1.011123,-2.958532,0.141352,355.0459
92853.26,19.04,730.4857,0.078125,0.042163,0.992568,-4.096557,0.750254,354.6964
92850.92,19.03,730.6944,0.084473,-0.002271,0.999404,-4.61948,0.741418,353.9744
92854.77,19.02,730.351,0.067871,0.034351,0.997451,-3.373649,1.307973,353.0618
92854.77,19.02,730.351,0.056641,0.029468,1.001357,-3.235117,1.544924,352.7379
92853.55,19.03,730.4593,0.019531,-0.004224,0.992568,-1.728638,-0.021577,352.3671
92851.84,19.03,730.6125,0.05957,-0.00813,0.987197,-2.489118,-0.608662,353.4307
92849.22,19.03,730.845,0.057129,0.057788,1.013564,-2.179921,1.741409,354.1929
92852.6,19.04,730.5438,0.064941,0.012866,0.998916,-2.967439,1.087017,354.8621
92853.66,19.04,730.4487,0.077637,0.053882,1.013076,-3.544708,1.41172,354.4904
92857.06,19.06,730.1448,0.032227,0.036304,0.975967,-2.092768,3.512735,351.687
92852.17,19.06,730.5834,0.039063,0.003589,1.011611,-1.700156,3.616658,348.041
92850.59,19.07,730.7235,0.016602,0.048999,0.992568,-0.882063,3.092801,346.427
92849.02,19.08,730.8635,-0.010742,0.060229,0.989639,0.004177,3.318735,346.0441
92849.47,19.09,730.8239,-0.001465,0.075366,0.989639,-0.03526,4.218934,345.7524
92851.08,19.09,730.6786,-0.011719,0.059253,0.999404,0.826572,3.472224,345.8959
92855.29,19.08,730.3033,0.008301,0.031909,0.983291,-0.080249,2.497468,346.6623
92854.27,19.08,730.3959,-0.006836,0.072925,1.001846,0.207495,3.126741,348.3109
92857.75,19.1,730.084,0.004883,0.067554,0.994521,-0.456776,3.967684,349.6727
92851.44,19.09,730.6469,0.030273,0.075854,1.010146,-2.057999,4.425695,349.5139
92852.27,19.07,730.5729,0.015137,0.046069,0.999893,-1.033168,3.493251,349.1116
92853.09,19.05,730.4989,0.013184,0.062671,1.007217,-0.78244,3.478296,350.1223
92855.39,19.06,730.2955,0.009277,0.049487,0.993057,-0.836706,3.594965,352.1419
92854.44,19.06,730.38,0.012207,0.080737,0.999404,-0.683616,4.822556,352.9711
92856.8,19.07,730.1686,-0.003418,0.090503,1.006729,-0.280661,5.775098,350.7211
92857.37,19.06,730.1184,0.022949,0.079272,1.007217,-1.248623,4.674204,347.8562
92854.44,19.06,730.38,-0.004883,0.065112,0.985244,0.25683,4.045876,346.4044
92853.48,19.06,730.4645,-0.05127,0.039233,1.037002,-1.338763,6.110771,348.1648
92858.88,19.08,729.9836,0.200684,0.32439,0.848037,-10.57542,18.07494,353.5948
92865.51,19.08,729.3918,0.351074,0.461597,0.795303,-18.68604,26.36822,354.384
92868.17,19.09,729.1514,0.351563,0.392261,0.894912,-16.28917,21.65648,353.4351
92866.11,19.08,729.3363,0.12793,0.155444,0.917373,-3.483034,9.399665,349.3401
92857.66,19.09,730.092,-0.139648,-0.233228,0.923721,7.093653,-3.897383,343.7283
92857.66,19.09,730.092,-0.313965,-0.364575,0.937393,12.6075,-12.09145,338.6268
92857.92,19.08,730.0682,-0.180176,-0.142407,0.962783,7.291401,-3.179664,345.0119
92854.63,19.08,730.3615,0.007324,0.140796,0.906631,-4.000293,11.57831,350.598
92865.15,19.08,729.4235,0.319824,0.565112,0.840225,-14.09798,24.35756,350.8439
92865.15,19.08,729.4235,0.422852,0.624194,0.874404,-15.58047,23.26249,352.8257
92866.56,19.09,729.2967,0.114258,0.222339,0.875869,-1.155114,7.541934,353.3669
92854.82,19.1,730.3456,-0.212891,-0.126782,0.996475,6.387817,-2.563416,350.9825
92848.39,19.04,730.919,-0.043457,0.067554,0.993545,2.874814,2.485044,351.6401
92850.7,19.05,730.7129,0.009766,0.094897,1.036514,-0.557597,5.989999,352.1628
92850.7,19.05,730.7129,0.016602,0.045581,0.988662,-0.648099,3.774777,350.9583
92848.48,19.05,730.9111,-0.04248,0.057788,1.001846,1.112568,5.04618,352.4743
92854.92,19.08,730.3377,0.005371,0.141284,1.001846,1.660315,6.168484,352.8166
92853.58,19.07,730.4566,0.01416,0.101733,0.999893,0.946245,6.957575,352.787
92853.58,19.07,730.4566,-0.027344,0.112476,1.000869,0.643691,6.097633,352.3301
92853.17,18.99,730.4936,0.001953,0.086597,0.993057,0.21408,5.316143,352.2969
92853.17,18.99,730.4936,-0.014648,0.158374,0.985244,0.008162,6.048723,351.9973
92854.75,18.99,730.351,0.033203,0.130542,1.00917,-1.322584,6.209803,351.1981
92853.98,19.01,730.4196,0.03418,0.087573,1.033096,-1.83939,4.703048,350.6801
92853.98,19.01,730.4196,0.004395,0.112964,1.0121,-0.719067,4.660588,351.2623
92855.04,19.02,730.3245,0.015137,0.08855,1.004287,-1.044554,4.63659,351.6252
92851.19,19.03,730.6707,0.016602,0.104175,0.989639,-1.041247,5.807097,351.445
92856.19,19.03,730.2241,-0.001953,0.122729,0.985732,-0.690475,5.925781,351.1566
92853.09,19.05,730.4989,0.098633,0.079761,1.014541,-0.519555,4.991429,350.0235
92853.31,19.08,730.4804,0.004395,0.046069,1.00624,-0.270969,2.885772,349.6903
92853.91,19.07,730.4276,-0.061035,-0.009106,0.973525,1.905069,2.667321,347.1685
92851.45,19.06,730.6469,-0.00293,-0.020337,0.985732,-0.059121,3.078302,344.3694
92851.81,19.06,730.6152,0.128418,-0.061841,0.996475,-2.611517,2.040027,342.3845
92853.61,19.08,730.454,0.071777,0.078296,1.019912,-4.44107,2.974963,341.4508
92851.44,19.09,730.6469,0.078613,0.062671,1.000381,-4.577463,3.566415,341.1572
92853.31,19.08,730.4804,0.105957,0.038257,1.019424,-5.944223,2.559186,341.3839
92853.31,19.08,730.4804,0.098633,0.081226,0.995986,-6.664027,3.935984,340.9822
92853.35,19.08,730.4778,0.121094,0.057788,1.000381,-7.186541,4.203044,340.6318
92850.55,19.1,730.7261,0.11377,0.067554,0.991104,-8.143996,4.621936,340.4927
92856.08,19.09,730.2321,0.191895,0.077808,0.97792,-9.414161,5.50095,339.5911
92856.08,19.09,730.2321,0.180176,0.097339,0.989639,-10.51751,5.85487,339.4157
92852.49,19.1,730.5544,0.172363,0.101245,0.995986,-9.873846,5.416213,339.4436
92849.77,19.09,730.7975,0.164551,0.087573,0.998428,-9.722084,5.009545,339.4193
92849.54,19.06,730.8186,0.162109,0.099292,0.982314,-9.361035,6.1216,339.0701
92849.54,19.06,730.8186,0.161133,0.11687,0.997451,-9.386744,5.363277,339.0359
92848.48,18.98,730.9111,0.13623,0.069019,1.015029,-9.471406,4.802959,338.9126
92847.76,18.94,730.9772,0.13623,0.078784,0.979385,-9.652348,4.25256,338.3826
92844.94,18.92,731.2281,0.230469,0.067554,0.994521,-10.22696,5.527544,337.0748
92848.88,18.92,730.8768,0.174316,0.091479,0.99501,-9.826905,5.635215,337.3019
92848.41,18.94,730.919,0.15918,0.095874,1.000381,-8.850848,5.290357,337.2259
92846.18,18.95,731.1172,0.140625,0.083179,0.986221,-8.347734,4.982342,337.1407
92848.31,18.96,730.9269,0.154785,0.099292,1.007705,-9.137439,5.341247,337.1542
92849.78,19.23,730.7949,0.018491,-0.024814,1.012593,-0.195566,-0.405305,179.8523
92849.52,19.23,730.8186,0.022886,-0.019443,1.00771,-0.926349,-0.012097,179.507
92848.05,19.22,730.9507,0.003843,-0.043369,1.01894,0.573139,-3.828066,182.6777
92849.3,19.21,730.8397,-0.100649,-0.25626,0.957417,3.75285,-10.8887,186.1173
92860.16,19.21,729.8701,-0.055728,-0.25333,0.949116,3.46256,-12.43169,186.4079
92855.55,19.21,730.2796,-0.007388,-0.214756,1.009663,2.484586,-12.71092,185.2432
92856.59,19.22,730.1871,-0.075259,-0.264072,0.958882,4.387949,-14.82797,183.7544
92861.69,19.23,729.7327,-0.064517,-0.260166,0.993062,3.526054,-14.41117,182.3705
92852.84,19.24,730.5227,-0.090396,-0.248936,0.978413,5.421988,-14.09532,180.7999
92853.03,19.26,730.5042,-0.112856,-0.20499,0.97939,6.401464,-10.61135,177.2115
92855.4,19.26,730.2928,-0.090396,-0.113682,0.998921,4.570866,-5.390723,174.2137
92850.11,19.26,730.7657,-0.030337,-0.029697,0.993062,3.155313,-0.392261,172.3368
92851.02,19.25,730.6838,-0.069888,0.011807,1.004292,4.352139,0.682194,171.3752
92850.11,19.26,730.7657,-0.12311,0.048916,1.005269,7.017776,1.484898,171.2292
92852.41,19.26,730.5623,-0.132876,0.018643,0.99062,8.40481,1.048884,170.5463
92845.7,19.25,731.1595,-0.158755,-0.037021,0.995015,9.784225,0.598681,169.05
92851.09,19.26,730.6786,-0.119692,0.025967,1.041401,9.503266,0.738821,168.3525
92850.3,19.28,730.7499,-0.193423,-0.113193,0.944722,11.16926,-1.605589,169.3799
92847.66,19.28,730.985,-0.233462,-0.14542,0.986226,12.55813,-5.916366,172.1912
92876.9,19.28,728.3719,-0.214419,0.013271,1.005757,13.52865,-3.819892,172.7183
92875.72,19.29,728.4775,-0.222231,-0.044834,0.99648,13.71958,-1.233182,172.0001
92875.72,19.29,728.4775,-0.25397,-0.007725,0.984761,14.80571,-0.321736,171.9762
92873.38,19.29,728.6863,-0.243716,-0.039951,0.965718,14.85651,-1.954931,171.4353
