pressure,temperature,altitude,ax,ay,az,pitch,roll,yaw
89499.656250,19.170000,1034.629883,0.445679,-0.916724,1.147290,-27.750265,-7.657444,165.78164703
89499.656250,19.170000,1034.629883,0.445679,-0.916724,1.147290,-29.267473,-5.313498,165.15928603
89499.656250,19.170000,1034.629883,0.614624,-0.746313,1.146802,-31.151783,-1.485450,165.25407403
89499.656250,19.170000,1034.629883,0.614624,-0.746313,1.146802,-33.008743,2.423422,165.21623203
89577.460938,19.160000,1027.469360,0.673218,-0.488013,1.155591,-34.844715,7.100414,164.81689503
89577.460938,19.160000,1027.469360,0.619507,-0.332739,1.248364,-36.037487,13.000400,161.91818203
89577.460938,19.160000,1027.469360,0.790405,-0.122290,1.256177,-36.601562,18.644150,158.63751203
89616.523438,19.160000,1023.875854,0.916382,0.180444,1.591626,-35.814316,23.752777,155.04194603
89616.523438,19.160000,1023.875854,0.916382,0.180444,1.591626,-34.851543,28.698723,151.58075003
89616.523438,19.160000,1023.875854,0.506226,0.106714,1.222485,-36.432278,27.884933,155.53535503
89616.523438,19.160000,1023.875854,0.770874,0.001245,1.706860,-36.804169,26.169094,159.20561203
89652.328125,19.150000,1020.583557,0.778198,-0.123267,1.373852,-36.166225,24.438538,162.51608303
89652.328125,19.150000,1020.583557,0.778198,-0.123267,1.373852,-35.456894,22.760452,165.77513103
89652.328125,19.150000,1020.583557,0.517456,-0.413306,1.238110,-33.687019,22.217541,168.24183703
89652.328125,19.150000,1020.583557,0.182495,-0.111548,1.489575,-31.956656,22.409985,169.52870203
89687.093750,19.150000,1017.389099,0.273315,-0.292700,0.972485,-30.593060,22.775377,170.21141103
89687.093750,19.150000,1017.389099,-0.089478,-0.121313,1.555981,-29.703205,23.633980,169.70260603
89687.093750,19.150000,1017.389099,0.423706,-0.291235,0.963696,-29.552071,24.143541,168.60734603
89728.171875,19.150000,1013.613281,0.041870,-0.183325,1.319165,-30.363098,23.754236,168.63723803
89728.171875,19.150000,1013.613281,0.141968,-0.316138,1.046216,-31.569750,23.330139,167.94877603
89728.171875,19.150000,1013.613281,0.141968,-0.316138,1.046216,-32.771755,22.925186,167.26829503
89728.171875,19.150000,1013.613281,0.254272,-0.444067,1.139477,-33.747200,23.024101,165.02426103
89773.453125,19.150000,1009.454346,0.295776,-0.675024,1.276196,-34.724075,23.635469,162.34391803
89773.453125,19.150000,1009.454346,0.295776,-0.675024,1.276196,-35.671616,24.316792,159.62185703
89773.453125,19.150000,1009.454346,0.360229,-0.822485,1.330395,-36.528854,26.236757,156.34535213
89773.453125,19.150000,1009.454346,0.360229,-0.822485,1.330395,-37.292828,28.247219,152.99754314
89796.781250,19.139999,1007.314087,0.511597,-0.786841,1.168774,-38.128868,32.117111,149.52455114
89796.781250,19.139999,1007.314087,0.511597,-0.786841,1.168774,-38.769428,36.104965,145.94650314
89796.781250,19.139999,1007.314087,0.554077,-0.751196,1.387036,-39.145332,40.705830,142.73851014
89796.781250,19.139999,1007.314087,0.554077,-0.751196,1.387036,-39.315338,45.367798,139.47857714
89847.968750,19.139999,1002.613464,0.678101,-0.471899,1.372876,-38.938480,50.290447,136.59954814
89847.968750,19.139999,1002.613464,0.678101,-0.471899,1.372876,-38.368626,55.172436,133.77832014
89847.968750,19.139999,1002.613464,0.714722,-0.323950,1.080884,-36.667461,59.712875,131.41825914
89847.968750,19.139999,1002.613464,0.714722,-0.323950,1.080884,-34.821384,64.083298,129.26733414
89887.781250,19.150000,998.961853,0.782593,-0.231177,0.916821,-35.431767,66.066017,129.60360714
89887.781250,19.150000,998.961853,0.669800,-0.312720,1.058911,-35.982849,67.634026,130.33490014
89887.781250,19.150000,998.961853,0.669800,-0.312720,1.058911,-36.545345,69.209801,131.05586214
89929.109375,19.139999,995.170166,0.569702,-0.165259,0.952466,-35.354992,70.272934,132.00779714
89929.109375,19.139999,995.170166,0.401245,-0.142798,1.372388,-33.553925,71.293205,132.79890414
89929.109375,19.139999,995.170166,0.401245,-0.142798,1.372388,-31.767832,72.325615,133.60028114
89929.109375,19.139999,995.170166,0.237671,-0.200415,1.232251,-29.069265,73.168747,133.85769714
89967.515625,19.139999,991.650696,0.357788,-0.188696,1.041821,-26.188948,74.109528,133.70755014
89967.515625,19.139999,991.650696,0.300171,-0.293188,1.115063,-22.403860,74.821823,131.98962414
89967.515625,19.139999,991.650696,0.300171,-0.293188,1.115063,-18.602514,75.399475,130.34341414
89967.515625,19.139999,991.650696,-0.111938,-0.235083,1.875806,-15.088056,75.756393,127.94178814
89967.515625,19.139999,991.650696,-0.111938,-0.235083,1.875806,-11.564323,75.956543,125.57920114
90031.890625,19.139999,985.750488,0.375854,-0.519751,1.250317,-6.967800,76.206596,122.05581714
90031.890625,19.139999,985.750488,0.375854,-0.519751,1.250317,-2.361387,76.173538,118.55378714
90059.125000,19.129999,983.256165,0.562866,-0.768774,1.257153,2.111679,76.728889,115.29034414
90059.125000,19.129999,983.256165,0.562866,-0.768774,1.257153,6.617268,77.033943,112.03287514
90059.125000,19.129999,983.256165,0.603882,-0.509497,0.957837,10.985432,78.456635,109.76280214
90059.125000,19.129999,983.256165,0.603882,-0.509497,0.957837,15.415923,79.732933,107.55160514
90088.328125,19.129999,980.579529,0.577026,-0.599829,1.284985,19.722836,81.626816,105.97450314
90088.328125,19.129999,980.579529,0.460815,-0.615454,1.156567,23.863264,84.042641,104.66941814
90088.328125,19.129999,980.579529,0.598022,-0.389380,1.330884,28.007130,86.529312,103.61837014
90088.328125,19.129999,980.579529,0.598022,-0.389380,1.330884,32.197113,89.044769,102.72780614
90139.921875,19.129999,975.857788,0.536499,-0.357153,1.475903,36.676273,91.674461,102.53834514
90139.921875,19.129999,975.857788,0.536499,-0.357153,1.475903,41.166061,94.467247,102.60105114
90139.921875,19.129999,975.857788,0.431030,-0.352759,1.269360,45.387177,96.921913,102.84604614
90139.921875,19.129999,975.857788,0.431030,-0.352759,1.269360,49.603886,99.618698,103.38206514
90183.257812,19.129999,971.891785,0.336792,-0.316626,1.273755,52.648327,101.201981,103.21479014
90183.257812,19.129999,971.891785,0.336792,-0.316626,1.273755,55.699574,102.894539,103.17652114
90183.257812,19.129999,971.891785,0.323120,-0.296606,1.215649,60.345253,103.573212,102.90547214
90183.257812,19.129999,971.891785,0.323120,-0.296606,1.215649,65.000519,104.310860,102.69884514
90229.843750,19.120001,967.629761,0.353394,-0.338110,1.352368,71.055389,104.242859,102.22692914
90229.843750,19.120001,967.629761,0.353394,-0.338110,1.352368,77.119858,103.893776,101.46308114
90229.843750,19.120001,967.629761,0.519897,-0.502173,1.253735,83.145508,103.042595,99.94422914
90229.843750,19.120001,967.629761,0.519897,-0.502173,1.253735,89.110886,84.809738,81.08422914
90264.984375,19.120001,964.416748,0.601929,-0.666235,1.322583,84.819679,-73.246063,281.53866614
90264.984375,19.120001,964.416748,0.552124,-0.640356,0.923657,79.044907,-74.791969,277.92288214
90264.984375,19.120001,964.416748,0.543823,-0.684790,1.261548,73.487503,-74.285355,275.85296614
90264.984375,19.120001,964.416748,0.543823,-0.684790,1.261548,67.925125,-73.346184,274.16070614
90303.781250,19.120001,960.870850,0.562866,-0.496313,0.982739,62.501373,-72.312553,272.06732214
90303.781250,19.120001,960.870850,0.410522,-0.495337,1.356274,57.068218,-71.013916,270.04199214
90303.781250,19.120001,960.870850,0.502319,-0.283423,1.584790,51.542194,-69.367363,268.14489714
90303.781250,19.120001,960.870850,0.502319,-0.283423,1.584790,46.045052,-67.610756,266.21237214
90344.437500,19.110001,957.155823,0.471558,-0.293677,1.111645,39.884674,-66.292053,264.02035514
90344.437500,19.110001,957.155823,0.471558,-0.293677,1.111645,33.758270,-64.773056,261.81893914
90344.437500,19.110001,957.155823,0.358276,-0.087622,1.331860,26.727242,-64.378929,259.24542214
90344.437500,19.110001,957.155823,0.358276,-0.087622,1.331860,19.722626,-63.650528,256.72647114
90397.023438,19.120001,952.352112,0.316284,-0.483130,1.159497,13.570895,-63.038383,255.20748914
90397.023438,19.120001,952.352112,0.316284,-0.483130,1.159497,7.455381,-62.250031,253.62628214
90438.742188,19.120001,948.544617,0.510132,-0.514868,1.399243,0.714111,-61.361958,251.60992414
90438.742188,19.120001,948.544617,0.510132,-0.514868,1.399243,-5.961883,-60.205017,249.44107114
90438.742188,19.120001,948.544617,0.546265,-0.482153,1.210767,-12.378686,-58.321259,246.85339414
90438.742188,19.120001,948.544617,0.554077,-0.579810,1.294263,-18.336004,-55.699150,243.96594214
90466.281250,19.110001,946.029175,0.520874,-0.575903,1.416821,-23.942928,-52.311092,240.47882114
90466.281250,19.110001,946.029175,0.520874,-0.575903,1.416821,-29.258318,-48.368690,236.40918014
90466.281250,19.110001,946.029175,0.464722,-0.522192,1.278638,-33.693523,-43.412937,231.64294414
90466.281250,19.110001,946.029175,0.464722,-0.522192,1.278638,-37.648045,-37.791306,226.14434814
90513.578125,19.110001,941.714355,0.395386,-0.516333,1.236157,-40.485516,-32.333912,221.40388514
90513.578125,19.110001,941.714355,0.395386,-0.516333,1.236157,-42.897316,-26.445908,216.14733914
90513.578125,19.110001,941.714355,0.294312,-0.417212,1.361645,-44.838257,-19.881071,210.36456314
90513.578125,19.110001,941.714355,0.294312,-0.417212,1.361645,-46.260212,-12.955380,204.14784214
90556.937500,19.110001,937.761475,0.328003,-0.335181,1.087720,-47.755142,-5.722569,196.64373814
90556.937500,19.110001,937.761475,0.328003,-0.335181,1.087720,-48.594322,1.827031,188.76762414
90556.937500,19.110001,937.761475,0.442749,-0.535864,0.999829,-49.404942,9.369076,180.32083114
90556.937500,19.110001,937.761475,0.442749,-0.535864,0.999829,-49.494526,17.081066,171.68693514
90606.562500,19.110001,933.235291,0.476440,-0.445532,1.173657,-48.469479,25.239454,161.99066214
90606.562500,19.110001,933.235291,0.476440,-0.445532,1.173657,-46.607243,32.816547,152.83342014
90606.562500,19.110001,933.235291,0.516968,-0.598853,1.224927,-44.078976,39.602932,144.59988414
90606.562500,19.110001,933.235291,0.543335,-0.603247,1.470044,-40.813461,46.015694,137.54325914
90636.359375,19.100000,930.521667,0.658569,-0.516333,1.008130,-37.111000,51.342804,131.79864514
90636.359375,19.100000,930.521667,0.658569,-0.516333,1.008130,-33.036835,55.977661,126.72239714
90636.359375,19.100000,930.521667,0.527222,-0.622290,1.202466,-28.347540,60.016293,122.51332114
90636.359375,19.100000,930.521667,0.527222,-0.622290,1.202466,-23.429316,63.526230,118.80967714
90680.710938,19.100000,926.479004,0.489136,-0.563208,1.372388,-18.334192,67.200577,115.73892214
90680.710938,19.100000,926.479004,0.489136,-0.563208,1.372388,-13.070078,70.514275,113.05728114
90680.710938,19.100000,926.479004,0.482300,-0.231177,1.503735,-7.411657,72.957817,110.69093314
90680.710938,19.100000,926.479004,0.482300,-0.231177,1.503735,-1.664249,75.157722,108.55735814
90722.343750,19.090000,922.690002,0.582397,-0.356177,0.926587,3.097994,76.572128,106.86982714
90722.343750,19.090000,922.690002,0.582397,-0.356177,0.926587,7.907636,77.864639,105.27082814
90722.343750,19.090000,922.690002,0.320679,-0.398657,1.142407,12.892067,78.726418,103.18740114
90722.343750,19.090000,922.690002,0.320679,-0.398657,1.142407,17.909603,79.422585,101.11141214
90769.359375,19.090000,918.409485,0.362671,-0.506567,1.134595,24.028708,79.976517,97.93190014
90769.359375,19.090000,918.409485,0.362671,-0.506567,1.134595,30.176886,80.170708,94.61703514
90769.359375,19.090000,918.409485,0.503296,-0.500708,1.200024,36.442493,80.237068,90.81035614
90797.609375,19.090000,915.838562,0.570190,-0.425513,1.451001,42.947968,80.079895,86.82919314
90797.609375,19.090000,915.838562,0.537476,-0.462134,0.914380,49.491611,79.463554,82.42231814
90797.609375,19.090000,915.838562,0.537476,-0.462134,0.914380,55.990685,77.847076,77.14841514
90797.609375,19.090000,915.838562,0.628784,-0.226782,1.293286,62.697060,75.377098,71.30020914
90797.609375,19.090000,915.838562,0.628784,-0.226782,1.293286,69.209198,70.256348,62.86850714
90842.640625,19.100000,911.743042,0.579956,-0.168188,1.381665,76.207687,59.669209,49.82743814
90842.640625,19.100000,911.743042,0.579956,-0.168188,1.381665,81.632492,30.378441,18.08450314
90842.640625,19.100000,911.743042,0.557495,-0.143286,1.512524,81.789818,-23.438110,322.59353614
90842.640625,19.100000,911.743042,0.557495,-0.143286,1.512524,76.565674,-53.192436,291.13177514
90889.242188,19.090000,907.504822,0.402222,-0.413794,1.175610,71.216965,-62.010189,281.14865114
90889.242188,19.090000,907.504822,0.402222,-0.413794,1.175610,65.586617,-66.587067,275.36218314
90889.242188,19.090000,907.504822,0.236694,-0.430884,1.473950,58.934971,-68.705963,272.29449514
90889.242188,19.090000,907.504822,0.236694,-0.430884,1.473950,52.244190,-69.888222,270.09854114
90935.515625,19.080000,903.298340,0.357300,-0.583228,1.347485,44.643982,-69.490715,268.56985514
90935.515625,19.080000,903.298340,0.357300,-0.583228,1.347485,37.050224,-68.857582,267.12869314
90935.515625,19.080000,903.298340,0.340698,-0.606665,1.614087,29.385599,-67.527000,265.90597514
90967.406250,19.090000,900.399780,0.571655,-0.609106,1.261548,22.026972,-65.673035,264.30120814
90967.406250,19.090000,900.399780,0.528687,-0.767310,1.596020,15.092420,-63.469730,262.38143914
90967.406250,19.090000,900.399780,0.528687,-0.767310,1.596020,8.244365,-61.059105,260.22241214
90967.406250,19.090000,900.399780,0.451050,-0.390356,1.160474,1.942822,-58.467384,257.81457514
90967.406250,19.090000,900.399780,0.451050,-0.390356,1.160474,-4.221924,-55.579254,255.09301814
91008.781250,19.080000,896.642456,0.510620,-0.338599,1.229321,-9.438869,-52.783085,252.35549914
91008.781250,19.080000,896.642456,0.510620,-0.338599,1.229321,-14.483041,-49.654327,249.27706914
91008.781250,19.080000,896.642456,0.332397,-0.280493,1.284985,-19.202517,-46.288654,245.79571514
91008.781250,19.080000,896.642456,0.332397,-0.280493,1.284985,-23.650761,-42.501469,241.87188714
91051.742188,19.070000,892.739807,0.415894,-0.427954,1.183911,-28.325666,-38.302395,237.04090914
91051.742188,19.070000,892.739807,0.415894,-0.427954,1.183911,-32.532494,-33.504375,231.57754514
91098.726562,19.070000,888.475159,0.311401,-0.329810,1.740552,-36.999702,-27.398767,224.12562614
91098.726562,19.070000,888.475159,0.311401,-0.329810,1.740552,-40.674934,-20.316404,215.66072114
91098.726562,19.070000,888.475159,0.426147,-0.391333,1.140942,-43.219418,-13.562251,207.31620814
91098.726562,19.070000,888.475159,0.426147,-0.391333,1.140942,-44.989861,-6.244092,198.35144014
91135.476562,19.070000,885.143250,0.458862,-0.520239,1.114087,-45.969425,0.625120,190.18174714
91135.476562,19.070000,885.143250,0.335327,-0.533911,1.426099,-46.239323,8.001364,181.75213614
91135.476562,19.070000,885.143250,0.379761,-0.545142,1.120435,-45.838112,15.333599,173.49383514
91135.476562,19.070000,885.143250,0.379761,-0.545142,1.120435,-44.745472,22.411167,165.45739714
91168.679688,19.070000,882.131042,0.436401,-0.558325,1.246411,-43.026257,29.168509,158.20596314
91168.679688,19.070000,882.131042,0.436401,-0.558325,1.246411,-40.747192,35.389824,151.46015914
91168.679688,19.070000,882.131042,0.408081,-0.457251,1.008618,-38.145031,41.311188,145.49887114
91168.679688,19.070000,882.131042,0.408081,-0.457251,1.008618,-35.113457,46.678772,140.07611114
91215.632812,19.070000,877.874390,0.369995,-0.382544,1.180981,-31.845402,51.680027,134.86236614
91215.632812,19.070000,877.874390,0.369995,-0.382544,1.180981,-28.237362,56.171734,130.13615414
91215.632812,19.070000,877.874390,0.523804,-0.309302,1.216138,-24.117748,60.250179,125.28617914
91215.632812,19.070000,877.874390,0.523804,-0.309302,1.216138,-19.719807,63.842545,120.87285614
91266.203125,19.059999,873.290039,0.548218,-0.116431,1.470044,-14.235419,65.952225,116.55914314
91266.203125,19.059999,873.290039,0.548218,-0.116431,1.470044,-8.628487,67.608215,112.50237314
91266.203125,19.059999,873.290039,0.505249,-0.340552,1.148267,-3.094699,68.587654,109.22697414
91266.203125,19.059999,873.290039,0.505249,-0.340552,1.148267,2.486091,69.255745,106.01987514
91303.289062,19.049999,869.929077,0.473022,-0.351294,1.130200,8.088225,69.378220,102.89854414
91303.289062,19.049999,869.929077,0.665405,-0.566626,1.367505,13.807574,69.393066,99.89757514
91303.289062,19.049999,869.929077,0.525757,-0.585669,1.387524,19.537060,69.732704,97.25905614
91303.289062,19.049999,869.929077,0.525757,-0.585669,1.387524,25.281723,69.798691,94.52036314
91323.015625,19.059999,868.142883,0.497437,-0.477271,1.286938,30.931591,70.387398,92.16136914
91323.015625,19.059999,868.142883,0.497437,-0.477271,1.286938,36.605587,70.732262,89.69044514
91323.015625,19.059999,868.142883,0.452515,-0.665747,1.148267,41.803570,71.530151,87.41855614
91323.015625,19.059999,868.142883,0.452515,-0.665747,1.148267,47.031883,72.105476,85.02226314
91381.148438,19.059999,862.879456,0.197144,-0.539770,1.256665,51.173100,72.650238,82.14474514
91381.148438,19.059999,862.879456,0.197144,-0.539770,1.256665,55.330849,72.888229,79.02662714
91381.148438,19.059999,862.879456,0.037476,-0.204810,1.265454,60.107666,70.589600,73.24200414
91381.148438,19.059999,862.879456,0.037476,-0.204810,1.265454,64.713936,66.783142,66.00174714
91429.093750,19.049999,858.540833,0.292847,-0.248755,1.106274,70.093681,53.317841,50.28509514
91429.093750,19.049999,858.540833,0.292847,-0.248755,1.106274,73.434288,31.871487,26.58915714
91482.015625,19.049999,853.753052,0.388062,-0.398657,1.356763,72.371712,4.413856,357.73877014
91482.015625,19.049999,853.753052,0.388062,-0.398657,1.356763,67.943306,-15.712092,336.17993214
91482.015625,19.049999,853.753052,0.852905,-0.699927,1.862622,62.043575,-27.148909,322.87905914
91482.015625,19.049999,853.753052,0.852905,-0.699927,1.862622,55.318146,-34.080105,314.00308214
91498.765625,19.059999,852.239014,0.971069,-0.958228,1.723462,50.301239,-38.174046,305.97662414
91498.765625,19.059999,852.239014,0.971069,-0.958228,1.723462,44.992615,-40.846436,299.21929914
91498.765625,19.059999,852.239014,0.665894,-0.575903,1.222974,40.533962,-42.089718,293.10159314
91498.765625,19.059999,852.239014,0.635132,-0.559302,1.796216,36.352303,-42.517521,287.49765014
91551.265625,19.049999,847.490845,0.522827,-0.291724,1.370435,32.771797,-42.506767,282.16265914
91551.265625,19.049999,847.490845,0.522827,-0.291724,1.370435,29.202181,-42.099876,277.01818814
91551.265625,19.049999,847.490845,0.399292,-0.255591,1.630200,25.336773,-41.617390,272.25842314
91551.265625,19.049999,847.490845,0.399292,-0.255591,1.630200,21.521519,-40.785709,267.59228514
91595.250000,19.040001,843.516907,0.022827,-0.082739,2.069165,17.347652,-39.917763,263.60699514
91595.250000,19.040001,843.516907,0.022827,-0.082739,2.069165,13.265394,-38.748211,259.61587514
91595.250000,19.040001,843.516907,0.125854,-0.042212,1.807446,7.748178,-37.711483,255.79412814
91595.250000,19.040001,843.516907,0.125854,-0.042212,1.807446,2.356072,-36.290668,251.87092614
91643.875000,19.040001,839.125427,0.528687,-0.435278,1.127759,-4.128771,-35.177567,247.42579714
91643.875000,19.040001,839.125427,0.528687,-0.435278,1.127759,-10.486158,-33.496384,242.76467914
91643.875000,19.040001,839.125427,0.531128,-0.617895,1.266919,-16.529299,-30.960730,237.73947114
91643.875000,19.040001,839.125427,0.531128,-0.617895,1.266919,-22.230539,-27.673637,232.20074514
91657.625000,19.030001,837.883545,0.598022,-0.585181,1.264477,-26.793421,-23.112881,226.16055314
91657.625000,19.030001,837.883545,0.598022,-0.585181,1.264477,-30.231661,-18.747204,219.90402214
91657.625000,19.030001,837.883545,0.744507,-0.615942,1.368481,-32.770851,-13.493875,213.15583814
91657.625000,19.030001,837.883545,0.831909,-0.516821,1.279614,-34.554897,-7.475110,206.01747114
91700.390625,19.040001,834.023193,0.694702,-0.511938,1.173169,-34.943645,-0.830613,198.46220414
91700.390625,19.040001,834.023193,0.694702,-0.511938,1.173169,-34.643505,5.819829,190.88572714
91700.390625,19.040001,834.023193,0.517944,-0.527075,1.320630,-33.101025,12.102316,183.69593814
91700.390625,19.040001,834.023193,0.517944,-0.527075,1.320630,-30.981253,17.978352,176.85835314
91735.742188,19.020000,830.831299,0.346558,-0.329810,1.174634,-28.374401,23.128578,170.30210914
91735.742188,19.020000,830.831299,0.346558,-0.329810,1.174634,-25.332130,27.787256,164.15737914
91735.742188,19.020000,830.831299,0.434937,-0.203833,0.975903,-23.317934,30.525503,159.68182414
91735.742188,19.020000,830.831299,0.434937,-0.203833,0.975903,-21.136005,33.056454,155.36097714
91776.453125,19.020000,827.158569,0.231812,-0.437231,1.169751,-18.708750,35.031986,150.46780414
91776.453125,19.020000,827.158569,0.231812,-0.437231,1.169751,-16.148655,36.762993,145.70817614
91776.453125,19.020000,827.158569,0.131714,-0.451392,1.344556,-13.824994,38.032444,140.61398314
91776.453125,19.020000,827.158569,0.131714,-0.451392,1.344556,-11.415286,39.077164,135.60014314
91812.273438,19.020000,823.927063,0.371460,-0.759497,1.178052,-9.259270,40.523476,130.15153514
91812.273438,19.020000,823.927063,0.371460,-0.759497,1.178052,-6.981153,41.757469,124.77320914
91812.273438,19.020000,823.927063,0.364624,-0.602270,1.049145,-4.534400,43.308933,119.39929214
91832.593750,19.010000,822.095947,0.426147,-0.607153,1.047192,-2.126887,44.673759,114.18182414
91832.593750,19.010000,822.095947,0.412964,-0.763403,1.240063,-1.253255,46.351349,110.48741914
91832.593750,19.010000,822.095947,0.412964,-0.763403,1.240063,-0.271228,47.978481,106.81761914
91832.593750,19.010000,822.095947,0.553589,-0.782935,1.252270,0.480438,50.143127,103.37471014
91832.593750,19.010000,822.095947,0.553589,-0.782935,1.252270,1.365224,52.271255,99.96217314
91880.210938,19.010000,817.802246,0.537476,-0.268286,1.363110,2.733340,54.074741,96.25550814
91880.210938,19.010000,817.802246,0.537476,-0.268286,1.363110,4.217777,55.798393,92.58477014
91880.210938,19.010000,817.802246,0.536499,-0.522681,1.356763,6.302793,57.357410,88.89872714
91932.484375,19.010000,813.093750,0.648804,-0.496802,1.378247,9.271033,58.614910,84.95876314
91932.484375,19.010000,813.093750,0.704956,-0.426978,1.242993,12.557563,59.663887,81.18553214
91932.484375,19.010000,813.093750,0.704956,-0.426978,1.242993,15.909591,60.510574,77.40672314
91932.484375,19.010000,813.093750,0.788940,-0.442603,1.445630,19.764790,61.227757,74.11788214
91932.484375,19.010000,813.093750,0.788940,-0.442603,1.445630,23.658072,61.730526,70.77690114
91966.218750,19.000000,810.055115,0.684448,-0.340552,1.148755,27.689377,62.550518,68.19361914
91966.218750,19.000000,810.055115,0.684448,-0.340552,1.148755,31.757645,63.199387,65.55908214
91966.218750,19.000000,810.055115,0.458374,-0.425024,1.460278,36.128582,63.543472,63.05007214
91966.218750,19.000000,810.055115,0.458374,-0.425024,1.460278,40.511211,63.664234,60.40163414
92001.437500,19.000000,806.884399,0.305054,-0.381567,1.353833,45.335796,62.688179,56.41150714
92001.437500,19.000000,806.884399,0.305054,-0.381567,1.353833,50.095428,61.099854,51.88490314
92049.320312,18.990000,802.574829,0.373413,-0.321021,1.106274,54.863651,57.190533,45.05932614
92049.320312,18.990000,802.574829,0.373413,-0.321021,1.106274,59.278210,51.682297,36.68287714
92049.320312,18.990000,802.574829,0.467163,-0.447974,1.185864,62.464840,44.286476,26.62852514
92049.320312,18.990000,802.574829,0.467163,-0.447974,1.185864,64.903305,34.921799,14.61685214
92085.828125,19.000000,799.290527,0.431519,-0.469458,1.028149,66.081100,23.233332,0.03327914
92085.828125,19.000000,799.290527,0.501343,-0.294165,1.381665,65.798782,8.743036,342.66143814
92085.828125,19.000000,799.290527,0.570679,-0.485571,1.296704,63.742729,-6.226391,324.38848914
92085.828125,19.000000,799.290527,0.570679,-0.485571,1.296704,59.927330,-17.919703,309.32202114
92117.375000,19.000000,796.452698,0.605835,-0.496313,1.230786,55.044598,-26.578035,296.60324114
92117.375000,19.000000,796.452698,0.605835,-0.496313,1.230786,49.326782,-32.431831,286.53671314
92117.375000,19.000000,796.452698,0.582886,-0.370825,1.127270,43.184269,-36.569763,278.04159514
92117.375000,19.000000,796.452698,0.582886,-0.370825,1.127270,36.695709,-39.151855,270.85217314
92159.429688,19.000000,792.671631,0.725464,-0.353247,1.300122,30.229090,-41.324081,263.77587914
92159.429688,19.000000,792.671631,0.725464,-0.353247,1.300122,23.586473,-42.464638,257.35257014
92159.429688,19.000000,792.671631,0.585815,-0.397192,1.223950,17.906893,-43.667542,251.13983214
92159.429688,19.000000,792.671631,0.585815,-0.397192,1.223950,12.145223,-44.174152,245.19348114
92195.218750,18.990000,789.453308,0.448120,-0.618872,1.297681,7.828390,-43.597363,240.58030714
92195.218750,18.990000,789.453308,0.448120,-0.618872,1.297681,3.580879,-42.652321,235.94586214
92195.218750,18.990000,789.453308,0.304565,-0.626196,1.193677,-1.024796,-40.623158,231.99130214
92195.218750,18.990000,789.453308,0.304565,-0.626196,1.193677,-5.447908,-38.234322,227.84303314
92231.367188,18.990000,786.205933,0.219116,-0.659399,1.277173,-10.079747,-34.888329,223.80940214
92231.367188,18.990000,786.205933,0.338745,-0.573462,1.029126,-15.400426,-30.965677,219.63150014
92231.367188,18.990000,786.205933,0.379272,-0.596899,1.218091,-20.538210,-26.069668,214.88827514
92231.367188,18.990000,786.205933,0.379272,-0.596899,1.218091,-24.711084,-21.147079,209.72052014
92275.312500,18.980000,782.258423,0.499390,-0.442603,1.039380,-29.213802,-15.409320,203.22247314
92275.312500,18.980000,782.258423,0.499390,-0.442603,1.039380,-32.957150,-8.780851,195.91761814
92275.312500,18.980000,782.258423,0.710815,-0.166235,1.444165,-34.897911,-0.135467,186.52012614
92275.312500,18.980000,782.258423,0.710815,-0.166235,1.444165,-35.714172,8.463107,176.91603114
92307.523438,18.980000,779.365112,0.767456,0.132593,1.436352,-34.180336,16.365681,167.10888714
92307.523438,18.980000,779.365112,0.767456,0.132593,1.436352,-31.806238,23.420614,157.93301414
92307.523438,18.980000,779.365112,0.605835,-0.181372,1.135083,-29.433943,26.423265,152.91946414
92307.523438,18.980000,779.365112,0.605835,-0.181372,1.135083,-26.884489,29.119850,148.14151014
92346.296875,18.980000,775.885254,0.380737,-0.316138,1.104321,-23.566751,30.965401,143.12158214
92346.296875,18.980000,775.885254,0.380737,-0.316138,1.104321,-20.148310,32.452328,138.30569514
92346.296875,18.980000,775.885254,0.281616,-0.485571,1.076489,-17.256523,33.704830,133.35255414
92346.296875,18.980000,775.885254,0.281616,-0.485571,1.076489,-14.289956,34.680260,128.51178014
92389.078125,18.990000,772.046021,0.082397,-0.700903,1.202954,-11.947462,35.812840,123.61267914
92389.078125,18.990000,772.046021,0.080444,-0.636938,1.354321,-9.997762,37.370358,118.30564914
92421.218750,18.980000,769.163269,0.337769,-0.591528,0.877759,-8.320681,39.006271,112.60176114
92421.218750,18.980000,769.163269,0.337769,-0.591528,0.877759,-6.492239,40.469444,106.95935114
92421.218750,18.980000,769.163269,0.335815,-0.636450,0.965161,-4.813730,42.276760,100.83017714
92421.218750,18.980000,769.163269,0.335815,-0.636450,0.965161,-2.952401,43.901363,94.75924714
92465.585938,18.980000,765.184021,0.628784,-0.699927,0.983228,-1.412609,46.215431,88.96099114
92465.585938,18.980000,765.184021,0.628784,-0.699927,0.983228,0.359250,48.374863,83.22788214
92465.585938,18.980000,765.184021,0.642944,-0.542212,1.229321,2.681628,50.521812,77.99911514
92465.585938,18.980000,765.184021,0.642944,-0.542212,1.229321,5.194490,52.467079,72.83815814
92511.265625,18.980000,761.088501,0.796753,-0.533911,1.309399,8.654860,54.291737,68.81047814
92511.265625,18.980000,761.088501,0.796753,-0.533911,1.309399,12.240302,55.897789,64.83945514
92511.265625,18.980000,761.088501,0.706909,-0.467993,1.206860,16.443298,56.836838,61.47209214
